node_number,level,idx,priority,d_exec_t,c_exec_t,period,isSource,isSink,parent,child
1,0,1,11,0.09,8.0,1000.0,True,False,[],[1]
2,1,1,10,0.22,10.0,2.2,False,False,[0],"[2, 3, 4, 5, 6, 7, 8, 10]"
3,2,1,7,0.03,28.0,1.5,False,False,[1],[7]
4,2,2,6,0.19,26.0,2.2,False,False,[1],[9]
5,2,3,8,0.1,16.0,3.3,False,False,[1],"[6, 9]"
6,2,4,9,0.09,9.0,2.4,False,False,[1],[9]
7,3,1,4,0.28,21.0,7.8,False,False,"[1, 4]",[10]
8,3,2,3,0.16,26.0,5.8,False,False,"[1, 2]",[10]
9,3,3,5,0.3,37.0,4.7,False,False,[1],[10]
10,3,4,2,0.13,36.0,1.5,False,False,"[4, 3, 5]",[10]
11,4,1,1,0.19,7.0,2.1,False,False,"[1, 6, 7, 8, 9]",[11]
12,5,1,0,0.15,13.0,2.4,False,True,[10],[]
