node_number,level,idx,priority,d_exec_t,c_exec_t,period,isSource,isSink,parent,child
1,0,1,6,0.01,30.0,1000.0,True,False,[],[1]
2,1,1,5,0.3,6.0,2.2,False,False,[0],"[2, 3, 4, 5, 8]"
3,2,1,12,0.15,28.0,5.8,False,False,[1],[9]
4,2,2,11,0.19,22.0,2.9,False,False,[1],[8]
5,2,3,4,0.3,3.0,5.9,False,False,[1],"[6, 7, 10]"
6,2,4,10,0.02,14.0,1.1,False,False,[1],[11]
7,3,1,3,0.06,32.0,2.4,False,False,[4],[10]
8,3,2,9,0.19,18.0,8.1,False,False,[4],[10]
9,3,3,8,0.08,11.0,1.3,False,False,"[1, 3]",[10]
10,3,4,7,0.03,29.0,1.4,False,False,[2],[11]
11,4,1,2,0.3,22.0,2.3,False,False,"[4, 6, 7, 8]",[11]
12,5,1,1,0.09,11.0,2.4,False,False,"[5, 9, 10]",[12]
13,6,1,0,0.15,24.0,2.5,False,True,[11],[]
