node_number,level,idx,priority,d_exec_t,c_exec_t,period,isSource,isSink,parent,child
1,0,1,7,0.01,18.0,1000.0,True,False,[],"[1, 2]"
2,1,1,6,0.02,18.0,1.3,False,False,[0],"[3, 7]"
3,1,2,16,0.1,12.0,5.1,False,False,[0],"[5, 6, 9, 11]"
4,2,1,5,0.18,31.0,2.5,False,False,[1],"[4, 8, 11, 14]"
5,3,1,4,0.2,22.0,4.1,False,False,[3],[8]
6,3,2,15,0.01,30.0,2.0,False,False,[2],[13]
7,3,3,14,0.28,22.0,9.4,False,False,[2],"[10, 11, 15]"
8,4,1,13,0.08,15.0,2.4,False,False,[1],[13]
9,4,2,3,0.12,4.0,1.4,False,False,"[3, 4]",[12]
10,4,3,12,0.01,29.0,1.5,False,False,[2],[12]
11,4,4,11,0.17,13.0,3.7,False,False,[6],[12]
12,5,1,10,0.13,10.0,3.2,False,False,"[2, 3, 6]",[15]
13,5,2,2,0.06,15.0,2.3,False,False,"[8, 10, 9]",[15]
14,5,3,9,0.03,26.0,1.5,False,False,"[5, 7]",[15]
15,5,4,8,0.02,12.0,1.6,False,False,[3],[15]
16,6,1,1,0.11,1.0,1.9,False,False,"[6, 11, 12, 13, 14]",[16]
17,7,1,0,0.15,35.0,3.7,False,True,[15],[]
