node_number,level,idx,priority,d_exec_t,c_exec_t,period,isSource,isSink,parent,child
1,0,1,9,0.28,14.0,1000.0,True,False,[],[1]
2,1,1,8,0.14,40.0,2.6,False,False,[0],"[2, 3, 4, 5]"
3,2,1,5,0.05,31.0,1.4,False,False,[1],"[6, 7]"
4,2,2,6,0.22,40.0,3.9,False,False,[1],[8]
5,2,3,7,0.03,2.0,1.9,False,False,[1],[8]
6,3,1,4,0.23,21.0,6.1,False,False,[1],[9]
7,3,2,2,0.05,28.0,1.9,False,False,[2],[9]
8,3,3,1,0.07,40.0,2.1,False,False,[2],[9]
9,3,4,3,0.05,13.0,3.8,False,False,"[3, 4]",[9]
10,4,1,0,0.29,39.0,3.8,False,True,"[5, 6, 7, 8]",[]
