node_number,level,idx,priority,d_exec_t,c_exec_t,period,isSource,isSink,parent,child
1,0,1,10,0.03,33.0,1000.0,True,False,[],"[1, 2, 3]"
2,1,1,9,0.05,28.0,2.3,False,False,[0],"[4, 7, 9]"
3,1,2,6,0.08,1.0,4.3,False,False,[0],[8]
4,1,3,3,0.04,6.0,3.1,False,False,[0],[9]
5,2,1,8,0.24,35.0,3.7,False,False,[1],[5]
6,3,1,7,0.26,12.0,2.9,False,False,[4],[6]
7,4,1,4,0.19,35.0,2.1,False,False,[5],[8]
8,4,2,5,0.15,12.0,7.9,False,False,[1],[8]
9,5,1,2,0.1,22.0,2.3,False,False,"[7, 2, 6]",[9]
10,6,1,1,0.18,33.0,2.6,False,False,"[1, 3, 8]",[10]
11,7,1,0,0.16,7.0,3.9,False,True,[9],[]
