node_number,level,idx,priority,d_exec_t,c_exec_t,period,isSource,isSink,parent,child
1,0,1,6,0.07,1.0,1000,True,False,[],"[1, 2, 3]"
2,1,1,25,0.22,4.0,100,False,False,[0],[7]
3,1,2,24,0.14,2.0,100,False,False,[0],"[8, 15, 18]"
4,1,3,5,0.03,4.0,100,False,False,[0],"[4, 5, 6, 10, 12, 19, 24]"
5,2,1,23,0.01,3.0,100,False,False,[3],"[9, 22]"
6,2,2,22,0.18,22.0,100,False,False,[3],"[11, 13]"
7,2,3,21,0.11,2.0,100,False,False,[3],"[16, 22, 24]"
8,2,4,20,0.2,1.0,100,False,False,[1],[20]
9,3,1,19,0.18,14.0,100,False,False,[2],"[13, 14, 21]"
10,3,2,18,0.16,13.0,100,False,False,[4],[14]
11,3,3,4,0.09,19.0,100,False,False,[3],[17]
12,4,1,17,0.19,36.0,100,False,False,[5],[21]
13,4,2,16,0.17,17.0,100,False,False,[3],"[14, 22]"
14,4,3,15,0.29,15.0,100,False,False,"[5, 8]",[23]
15,5,1,14,0.06,14.0,100,False,False,"[8, 12, 9]",[24]
16,5,2,13,0.13,4.0,100,False,False,[2],[22]
17,5,3,12,0.08,36.0,100,False,False,[6],[19]
18,5,4,3,0.23,29.0,100,False,False,[10],[19]
19,6,1,11,0.02,22.0,100,False,False,[2],[24]
20,6,2,2,0.11,27.0,100,False,False,"[3, 16, 17]",[24]
21,6,3,10,0.04,2.0,100,False,False,[7],[22]
22,7,1,9,0.19,12.0,100,False,False,"[8, 11]",[25]
23,7,2,8,0.17,6.0,100,False,False,"[4, 6, 12, 15, 20]",[25]
24,7,3,7,0.25,12.0,100,False,False,[13],[25]
25,7,4,1,0.07,15.0,100,False,False,"[3, 6, 14, 18, 19]",[25]
26,8,1,0,0.06,20.0,100,False,True,"[21, 22, 23, 24]",[]
