node_number,level,idx,priority,d_exec_t,c_exec_t,period,isSource,isSink,parent,child
1,0,1,1,0.08,25.0,1000,True,False,[],"[1, 2, 3, 4, 5]"
2,1,1,1,0.13,38.0,100,False,False,[0],[6]
3,1,2,1,0.07,1.0,100,False,False,[0],"[9, 10]"
4,1,3,1,0.01,7.0,100,False,False,[0],[7]
5,1,4,1,0.14,2.0,100,False,False,[0],"[6, 8]"
6,1,5,1,0.11,16.0,100,False,False,[0],[6]
7,2,1,1,0.03,9.0,100,False,False,"[1, 4, 5]",[8]
8,2,2,1,0.06,26.0,100,False,False,[3],[8]
9,3,1,1,0.06,27.0,100,False,False,"[4, 6, 7]",[11]
10,3,2,1,0.06,11.0,100,False,False,[2],[10]
11,4,1,1,0.03,20.0,100,False,False,"[2, 9]",[12]
12,4,2,1,0.05,40.0,100,False,False,[8],[12]
13,5,1,1,0.05,31.0,100,False,True,"[10, 11]",[]
