node_number,level,idx,priority,d_exec_t,c_exec_t,period,isSource,isSink,parent,child
1,0,1,12,0.1,39.0,1000,True,False,[],"[1, 2]"
2,1,1,10,0.18,37.0,100,False,False,[0],"[3, 9]"
3,1,2,11,0.26,36.0,100,False,False,[0],"[4, 5, 6, 7]"
4,2,1,5,0.27,28.0,100,False,False,[1],[10]
5,2,2,8,0.13,9.0,100,False,False,[2],[11]
6,2,3,9,0.21,8.0,100,False,False,[2],"[8, 10]"
7,2,4,4,0.3,18.0,100,False,False,[2],[11]
8,3,1,7,0.16,12.0,100,False,False,[2],[11]
9,3,2,3,0.28,3.0,100,False,False,[5],[10]
10,3,3,6,0.18,11.0,100,False,False,[1],[11]
11,4,1,1,0.04,3.0,100,False,False,"[5, 3, 8]",[12]
12,4,2,2,0.05,16.0,100,False,False,"[4, 9, 6, 7]",[12]
13,5,1,0,0.09,4.0,100,False,True,"[10, 11]",[]
