node_number,level,idx,priority,d_exec_t,c_exec_t,period,isSource,isSink,parent,child
1,0,1,1,0.03,39.0,1000,True,False,[],"[1, 2]"
2,1,1,1,0.15,17.0,100,False,False,[0],[3]
3,1,2,1,0.09,32.0,100,False,False,[0],"[4, 7, 10]"
4,2,1,1,0.1,27.0,100,False,False,[1],"[5, 9]"
5,2,2,1,0.12,28.0,100,False,False,[2],"[6, 9]"
6,3,1,1,0.07,11.0,100,False,False,[3],[8]
7,3,2,1,0.06,11.0,100,False,False,[4],"[9, 8]"
8,3,3,1,0.01,17.0,100,False,False,[2],[9]
9,4,1,1,0.06,13.0,100,False,False,"[5, 6]",[11]
10,4,2,1,0.06,37.0,100,False,False,"[3, 4, 6, 7]",[11]
11,4,3,1,0.15,2.0,100,False,False,[2],[11]
12,5,1,1,0.07,24.0,100,False,True,"[8, 9, 10]",[]
