node_number,level,idx,priority,d_exec_t,c_exec_t,period,isSource,isSink,parent,child
1,0,1,1,0.15,39.0,1000,True,False,[],"[1, 2, 3, 4]"
2,1,1,1,0.02,36.0,100,False,False,[0],"[6, 11, 12]"
3,1,2,1,0.05,18.0,100,False,False,[0],[10]
4,1,3,1,0.1,3.0,100,False,False,[0],"[7, 9]"
5,1,4,1,0.07,1.0,100,False,False,[0],"[5, 13]"
6,2,1,1,0.12,25.0,100,False,False,[4],[9]
7,2,2,1,0.06,37.0,100,False,False,[1],[8]
8,2,3,1,0.04,33.0,100,False,False,[3],[10]
9,3,1,1,0.13,30.0,100,False,False,[6],[11]
10,3,2,1,0.1,7.0,100,False,False,"[3, 5]",[11]
11,4,1,1,0.1,14.0,100,False,False,"[2, 7]",[14]
12,4,2,1,0.04,40.0,100,False,False,"[1, 8, 9]",[14]
13,4,3,1,0.1,9.0,100,False,False,[1],[14]
14,4,4,1,0.05,9.0,100,False,False,[4],[14]
15,5,1,1,0.13,40.0,100,False,True,"[10, 11, 12, 13]",[]
