node_number,level,idx,priority,d_exec_t,c_exec_t,period,isSource,isSink,parent,child
1,0,1,6,0.05,21.0,1000,True,False,[],"[1, 2, 3]"
2,1,1,17,0.03,14.0,100,False,False,[0],"[8, 16]"
3,1,2,5,0.13,14.0,100,False,False,[0],"[5, 6, 14]"
4,1,3,16,0.13,40.0,100,False,False,[0],"[4, 7, 9, 16]"
5,2,1,15,0.17,36.0,100,False,False,[3],[12]
6,2,2,14,0.03,30.0,100,False,False,[2],[15]
7,2,3,4,0.07,8.0,100,False,False,[2],[8]
8,3,1,13,0.05,25.0,100,False,False,[3],[13]
9,3,2,3,0.3,8.0,100,False,False,"[1, 6]",[12]
10,4,1,12,0.13,34.0,100,False,False,[3],"[10, 11]"
11,5,1,11,0.19,16.0,100,False,False,[9],[15]
12,5,2,10,0.15,31.0,100,False,False,[9],[13]
13,6,1,2,0.18,6.0,100,False,False,"[4, 8]",[14]
14,7,1,9,0.06,1.0,100,False,False,"[7, 11]",[17]
15,7,2,1,0.3,23.0,100,False,False,"[2, 12]",[17]
16,7,3,8,0.02,37.0,100,False,False,"[10, 5]",[17]
17,7,4,7,0.15,9.0,100,False,False,"[1, 3]",[17]
18,8,1,0,0.25,32.0,100,False,True,"[13, 14, 15, 16]",[]
