node_number,level,idx,priority,d_exec_t,c_exec_t,period,isSource,isSink,parent,child
1,0,1,8,0.25,13.0,1000,True,False,[],"[1, 2]"
2,1,1,17,0.04,36.0,100,False,False,[0],"[5, 6, 14]"
3,1,2,7,0.06,16.0,100,False,False,[0],"[3, 8, 9]"
4,2,1,6,0.28,30.0,100,False,False,[2],[4]
5,3,1,5,0.11,19.0,100,False,False,[3],"[6, 7]"
6,3,2,16,0.27,17.0,100,False,False,[1],[13]
7,4,1,15,0.02,17.0,100,False,False,"[1, 4]","[10, 16]"
8,4,2,4,0.19,33.0,100,False,False,[4],"[11, 12]"
9,4,3,14,0.1,12.0,100,False,False,[2],[14]
10,4,4,13,0.03,2.0,100,False,False,[2],[16]
11,5,1,12,0.01,5.0,100,False,False,[6],[14]
12,5,2,3,0.04,2.0,100,False,False,[7],"[14, 13]"
13,6,1,11,0.13,23.0,100,False,False,[7],"[16, 15]"
14,6,2,2,0.29,22.0,100,False,False,"[5, 11]",[15]
15,6,3,10,0.29,20.0,100,False,False,"[1, 8, 10, 11]",[15]
16,7,1,1,0.09,8.0,100,False,False,"[13, 12, 14]",[17]
17,7,2,9,0.29,8.0,100,False,False,"[6, 9, 12]",[17]
18,8,1,0,0.08,24.0,100,False,True,"[15, 16]",[]
