node_number,level,idx,priority,d_exec_t,c_exec_t,period,isSource,isSink,parent,child
1,0,1,10,0.09,29.0,1000,True,False,[],[1]
2,1,1,9,0.09,39.0,100,False,False,[0],"[2, 3, 6, 7]"
3,2,1,8,0.04,17.0,100,False,False,[1],"[4, 5]"
4,3,1,6,0.02,11.0,100,False,False,[1],[8]
5,3,2,3,0.14,1.0,100,False,False,[2],[9]
6,3,3,7,0.09,8.0,100,False,False,[2],[7]
7,3,4,5,0.3,33.0,100,False,False,[1],[8]
8,4,1,4,0.08,14.0,100,False,False,"[1, 5]",[8]
9,5,1,2,0.1,32.0,100,False,False,"[6, 7, 3]",[9]
10,6,1,1,0.29,12.0,100,False,False,"[4, 8]",[10]
11,7,1,0,0.12,40.0,100,False,True,[9],[]
