node_number,level,idx,priority,d_exec_t,c_exec_t,period,isSource,isSink,parent,child
1,0,1,6,0.06,30.0,1000,True,False,[],"[1, 2, 3]"
2,1,1,5,0.14,39.0,100,False,False,[0],[7]
3,1,2,14,0.28,8.0,100,False,False,[0],"[4, 5, 6, 7]"
4,1,3,13,0.24,9.0,100,False,False,[0],[6]
5,2,1,12,0.13,29.0,100,False,False,[2],"[10, 12]"
6,2,2,11,0.05,32.0,100,False,False,[2],[9]
7,2,3,10,0.23,6.0,100,False,False,"[2, 3]",[9]
8,2,4,4,0.26,20.0,100,False,False,"[2, 1]","[8, 11]"
9,3,1,3,0.08,17.0,100,False,False,[7],"[9, 10, 13]"
10,4,1,2,0.25,25.0,100,False,False,"[8, 5, 6]",[13]
11,4,2,9,0.03,2.0,100,False,False,"[4, 8]",[13]
12,4,3,8,0.24,16.0,100,False,False,[7],[13]
13,4,4,7,0.11,35.0,100,False,False,[4],[13]
14,5,1,1,0.19,33.0,100,False,False,"[8, 9, 10, 11, 12]",[14]
15,6,1,0,0.02,2.0,100,False,True,[13],[]
