node_number,level,idx,priority,d_exec_t,c_exec_t,period,isSource,isSink,parent,child
1,0,1,13,0.28,7.0,1000,True,False,[],"[1, 2, 3]"
2,1,1,11,0.02,8.0,100,False,False,[0],[7]
3,1,2,12,0.05,3.0,100,False,False,[0],"[4, 5, 6, 8]"
4,1,3,7,0.21,19.0,100,False,False,[0],[11]
5,2,1,9,0.22,34.0,100,False,False,[2],"[10, 12]"
6,3,1,8,0.18,36.0,100,False,False,[2],[9]
7,3,2,10,0.1,7.0,100,False,False,[2],[9]
8,4,1,5,0.01,33.0,100,False,False,[1],[11]
9,4,2,6,0.29,7.0,100,False,False,[2],[11]
10,4,3,4,0.26,26.0,100,False,False,"[5, 6]",[12]
11,4,4,3,0.1,28.0,100,False,False,[4],[12]
12,5,1,2,0.12,18.0,100,False,False,"[8, 3, 7]",[13]
13,5,2,1,0.09,1.0,100,False,False,"[4, 10, 9]",[13]
14,6,1,0,0.02,6.0,100,False,True,"[11, 12]",[]
