node_number,level,idx,priority,d_exec_t,c_exec_t,period,isSource,isSink,parent,child
1,0,1,13,0.11,23.0,1000,True,False,[],[1]
2,1,1,12,0.24,28.0,100,False,False,[0],"[2, 3]"
3,2,1,11,0.27,10.0,100,False,False,[1],"[4, 6]"
4,2,2,10,0.08,30.0,100,False,False,[1],"[5, 8, 9]"
5,3,1,9,0.17,4.0,100,False,False,[2],[7]
6,3,2,7,0.08,4.0,100,False,False,[3],"[11, 12]"
7,3,3,8,0.03,4.0,100,False,False,[2],"[10, 8]"
8,4,1,6,0.21,9.0,100,False,False,[4],[9]
9,4,2,5,0.12,40.0,100,False,False,"[3, 6]",[10]
10,5,1,2,0.2,25.0,100,False,False,"[3, 7]",[13]
11,5,2,1,0.21,2.0,100,False,False,"[8, 6]",[13]
12,5,3,4,0.21,9.0,100,False,False,[5],[13]
13,5,4,3,0.14,22.0,100,False,False,[5],[13]
14,6,1,0,0.3,23.0,100,False,True,"[9, 10, 11, 12]",[]
