node_number,level,idx,priority,d_exec_t,c_exec_t,period,isSource,isSink,parent,child
1,0,1,5,0.3,2.0,1000,True,False,[],[1]
2,1,1,4,0.12,11.0,100,False,False,[0],"[2, 3, 4, 6, 10]"
3,2,1,16,0.3,2.0,100,False,False,[1],"[5, 14]"
4,2,2,15,0.15,14.0,100,False,False,[1],[7]
5,2,3,3,0.18,36.0,100,False,False,[1],"[8, 9, 11]"
6,3,1,14,0.16,31.0,100,False,False,[2],[15]
7,3,2,13,0.04,40.0,100,False,False,[1],"[12, 13]"
8,3,3,12,0.15,30.0,100,False,False,[3],[13]
9,3,4,11,0.15,27.0,100,False,False,[4],[15]
10,4,1,10,0.05,11.0,100,False,False,[4],[14]
11,4,2,9,0.2,7.0,100,False,False,[1],[14]
12,4,3,2,0.28,35.0,100,False,False,[4],[13]
13,4,4,8,0.27,19.0,100,False,False,[6],[13]
14,5,1,1,0.26,29.0,100,False,False,"[6, 7, 11, 12]",[16]
15,5,2,7,0.12,35.0,100,False,False,"[2, 9, 10]",[16]
16,5,3,6,0.11,6.0,100,False,False,"[5, 8]",[16]
17,6,1,0,0.08,4.0,100,False,True,"[13, 14, 15]",[]
