node_number,level,idx,priority,d_exec_t,c_exec_t,period,isSource,isSink,parent,child
1,0,1,7,0.16,5.0,1000,True,False,[],"[1, 2]"
2,1,1,16,0.24,27.0,100,False,False,[0],"[4, 8, 10]"
3,1,2,6,0.09,30.0,100,False,False,[0],[3]
4,2,1,5,0.14,6.0,100,False,False,[2],"[6, 7, 11, 13, 14]"
5,3,1,15,0.13,31.0,100,False,False,[1],[5]
6,4,1,14,0.27,30.0,100,False,False,[4],[15]
7,4,2,4,0.18,33.0,100,False,False,[3],[9]
8,4,3,13,0.28,37.0,100,False,False,[3],[10]
9,5,1,12,0.13,1.0,100,False,False,[1],[15]
10,5,2,3,0.24,2.0,100,False,False,[6],"[12, 13]"
11,6,1,11,0.23,38.0,100,False,False,"[1, 7]",[14]
12,6,2,10,0.15,33.0,100,False,False,[3],[14]
13,6,3,9,0.19,1.0,100,False,False,[9],[15]
14,6,4,2,0.3,33.0,100,False,False,"[3, 9]",[15]
15,7,1,8,0.17,17.0,100,False,False,"[3, 11, 10]",[16]
16,7,2,1,0.06,10.0,100,False,False,"[8, 5, 12, 13]",[16]
17,8,1,0,0.01,24.0,100,False,True,"[14, 15]",[]
